type,lr,epoch,hidden/loss,knn/MSE,precision,recall
cf,0.01,29, 'hidden',500.0,0.33940397351,0.0263320452191
prediction,0.01,30,0.04225429921,0.040019873529,0.0225165562914,0.00101749881882
cf,0.01,30, 'hidden',500.0,0.356291390728,0.0288407929649
prediction,0.001,1,0.076693901457,0.09018694609,0.0195364238411,0.00214194958426
cf,0.001,1, 'decode',500.0,0.298013245033,0.0240410648131
prediction,0.001,2,0.42873451514,0.4886278212,0.0341059602649,0.00339319400041
cf,0.001,2, 'hidden_sigmoid',500.0,0.18642384106,0.012584373281
prediction,0.001,3,0.52798574704,0.42107236385,0.0572847682119,0.00448274973372
cf,0.001,3, 'hidden_sigmoid',500.0,0.287417218543,0.0235065011145
prediction,0.001,4,0.49199297107,0.36493882536,0.0513245033113,0.00388985446281
cf,0.001,4, 'hidden_sigmoid',500.0,0.307947019868,0.0257333501406
prediction,0.001,5,0.42737459372,0.42805919051,0.0639072847682,0.00529179662141
cf,0.001,5, 'hidden_sigmoid',500.0,0.253642384106,0.0175264288766
prediction,0.001,6,0.36488111584,0.31589967012,0.0420529801325,0.00315034273581
cf,0.001,6, 'hidden_sigmoid',500.0,0.238410596026,0.0206823658718
prediction,0.001,7,0.27206047681,0.16256962716,0.0539735099338,0.0046320952358
cf,0.001,7, 'hidden_sigmoid',200.0,0.28940397351,0.0228455757575
prediction,0.001,8,0.22000027772,0.180298388,0.0592715231788,0.00522228581541
cf,0.001,8, 'hidden_sigmoid',200.0,0.282119205298,0.0247108793376
prediction,0.001,9,0.17992494885,0.11483756452,0.0423841059603,0.00308306856513
cf,0.001,9, 'hidden_sigmoid',200.0,0.283774834437,0.0234406686831
prediction,0.001,10,0.15414383778,0.10487362742,0.0440397350993,0.00304992997792
cf,0.001,10, 'hidden_sigmoid',100.0,0.283774834437,0.0241741267001
prediction,0.001,11,0.13475961448,0.11222443729,0.0480132450331,0.00354782424273
cf,0.001,11, 'hidden_sigmoid',100.0,0.237748344371,0.0202121868562
prediction,0.001,12,0.1158136093,0.1284006536,0.0423841059603,0.00294876668824
cf,0.001,12, 'decode',500.0,0.281456953642,0.0230468470351
prediction,0.001,13,0.10618689044,0.062101282179,0.0562913907285,0.00395334341161
